<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.04.10	04:00:00	84.389	84.581	84.343	84.530	6791	0	12
2013.04.10	08:00:00	84.531	85.061	84.485	84.940	8919	0	10
2013.04.10	12:00:00	84.940	85.212	84.643	85.122	10577	0	9
2013.04.10	16:00:00	85.126	85.523	85.045	85.447	7319	0	10
2013.04.10	20:00:00	85.452	85.770	85.418	85.733	5112	0	12
2013.04.11	00:00:00	85.733	85.753	85.420	85.478	6462	0	14
2013.04.11	04:00:00	85.478	85.657	85.261	85.566	5757	0	14
2013.04.11	08:00:00	85.571	86.403	85.511	86.189	8607	0	12
2013.04.11	12:00:00	86.191	86.341	85.623	85.754	9841	0	11
2013.04.11	16:00:00	85.755	86.210	85.746	86.180	9337	0	12
2013.04.11	20:00:00	86.182	86.297	85.960	86.116	5271	0	16
2013.04.12	00:00:00	86.108	86.108	85.842	85.880	5328	0	10
2013.04.12	04:00:00	85.878	86.041	85.669	85.765	5203	0	13
2013.04.12	08:00:00	85.766	85.785	84.847	85.174	9667	0	9
2013.04.12	12:00:00	85.175	85.395	85.043	85.116	9337	0	11
2013.04.12	16:00:00	85.132	85.176	84.431	84.934	8576	0	8
2013.04.12	20:00:00	84.934	84.945	84.171	84.430	5854	0	15
2013.04.15	00:00:00	84.294	84.628	83.914	83.951	7707	0	13
2013.04.15	04:00:00	83.986	84.018	82.816	83.367	11323	0	13
2013.04.15	08:00:00	83.367	83.526	82.896	82.981	9563	0	8
2013.04.15	12:00:00	82.975	83.235	82.663	82.959	9898	0	6
2013.04.15	16:00:00	82.955	83.371	82.557	82.592	9361	0	9
2013.04.15	20:00:00	82.592	82.597	80.518	81.317	14101	0	9
2013.04.16	00:00:00	81.320	82.086	81.283	81.864	11946	0	10
2013.04.16	04:00:00	81.865	82.915	81.734	82.505	9088	0	7
2013.04.16	08:00:00	82.505	83.076	82.315	82.911	10419	0	12
2013.04.16	12:00:00	82.911	83.390	82.807	83.210	10245	0	11
2013.04.16	16:00:00	83.210	83.235	82.598	82.999	10810	0	10
2013.04.16	20:00:00	82.996	83.044	82.745	83.032	5636	0	14
2013.04.17	00:00:00	83.033	83.461	82.627	83.351	8724	0	11
2013.04.17	04:00:00	83.346	83.433	82.960	83.257	6315	0	11
2013.04.17	08:00:00	83.255	83.494	82.865	82.970	8456	0	11
2013.04.17	12:00:00	82.970	83.192	82.643	82.937	10517	0	10
2013.04.17	16:00:00	82.936	82.960	81.964	82.370	12030	0	8
2013.04.17	20:00:00	82.371	83.006	82.250	82.978	7759	0	12
2013.04.18	00:00:00	82.978	82.978	82.227	82.594	8014	0	11
2013.04.18	04:00:00	82.596	83.162	82.590	82.838	8650	0	13
2013.04.18	08:00:00	82.838	83.331	82.745	83.231	9168	0	10
2013.04.18	12:00:00	83.232	83.290	82.669	82.686	8173	0	12
2013.04.18	16:00:00	82.683	82.949	82.436	82.658	10152	0	9
2013.04.18	20:00:00	82.663	82.712	82.285	82.602	6355	0	14
2013.04.19	00:00:00	82.613	82.917	82.445	82.910	5943	0	10
2013.04.19	04:00:00	82.909	83.313	82.854	83.237	7929	0	12
2013.04.19	08:00:00	83.237	84.205	83.237	84.088	11171	0	11
2013.04.19	12:00:00	84.089	84.157	83.435	83.461	8529	0	9
2013.04.19	16:00:00	83.465	83.908	83.446	83.679	7923	0	13
2013.04.19	20:00:00	83.679	84.038	83.676	83.712	5903	0	11
2013.04.22	00:00:00	83.801	84.482	83.784	84.366	6581	0	13
2013.04.22	04:00:00	84.372	84.394	83.974	84.167	6135	0	12
2013.04.22	08:00:00	84.167	84.222	83.763	84.009	7990	0	11
2013.04.22	12:00:00	84.005	84.143	83.708	83.757	7902	0	4
2013.04.22	16:00:00	83.755	83.766	83.110	83.393	8037	0	4
2013.04.22	20:00:00	83.393	83.770	83.393	83.654	5035	0	13
2013.04.23	00:00:00	83.654	83.732	83.053	83.155	5734	0	12
2013.04.23	04:00:00	83.162	83.202	82.662	82.845	8253	0	7
2013.04.23	08:00:00	82.849	83.032	82.386	82.900	10220	0	6
2013.04.23	12:00:00	82.900	83.501	82.785	83.318	9435	0	11
2013.04.23	16:00:00	83.316	83.649	82.779	83.539	8940	0	10
2013.04.23	20:00:00	83.540	84.102	83.423	83.789	6711	0	7
2013.04.24	00:00:00	83.789	84.039	83.650	83.805	7454	0	15
2013.04.24	04:00:00	83.802	83.985	83.594	83.972	6537	0	11
2013.04.24	08:00:00	83.974	84.373	83.955	84.214	9372	0	8
2013.04.24	12:00:00	84.213	84.282	83.925	83.948	7960	0	7
2013.04.24	16:00:00	83.943	84.167	83.727	84.072	7169	0	4
2013.04.24	20:00:00	84.068	84.495	84.011	84.347	3879	0	4
2013.04.25	00:00:00	84.347	84.699	84.235	84.689	6154	0	4
2013.04.25	04:00:00	84.690	84.900	84.535	84.537	7584	0	4
2013.04.25	08:00:00	84.537	84.879	84.366	84.645	9227	0	4
2013.04.25	12:00:00	84.645	84.921	84.535	84.813	7892	0	4
2013.04.25	16:00:00	84.810	84.857	84.539	84.699	5951	0	8
2013.04.25	20:00:00	84.700	84.784	84.287	84.411	4902	0	12
2013.04.26	00:00:00	84.422	84.644	84.316	84.524	6527	0	11
2013.04.26	04:00:00	84.527	84.567	83.744	83.930	11070	0	7
2013.04.26	08:00:00	83.930	84.268	83.707	83.934	9202	0	9
2013.04.26	12:00:00	83.935	84.067	83.542	83.654	10755	0	10
2013.04.26	16:00:00	83.659	83.705	83.057	83.238	8726	0	11
2013.04.26	20:00:00	83.241	83.460	82.969	83.036	3568	0	8
2013.04.29	00:00:00	83.132	83.293	82.911	82.972	5882	0	14
2013.04.29	04:00:00	82.973	83.297	82.834	83.139	6370	0	17
2013.04.29	08:00:00	83.141	83.591	83.090	83.360	6968	0	12
2013.04.29	12:00:00	83.358	83.774	83.319	83.616	6857	0	15
2013.04.29	16:00:00	83.615	84.082	83.605	83.930	6567	0	16
2013.04.29	20:00:00	83.937	84.056	83.539	83.697	5355	0	17
2013.04.30	00:00:00	83.697	83.882	83.578	83.774	6172	0	10
2013.04.30	04:00:00	83.773	83.923	83.695	83.767	6028	0	12
2013.04.30	08:00:00	83.775	83.779	83.390	83.425	7538	0	10
2013.04.30	12:00:00	83.425	83.807	83.306	83.486	8089	0	9
2013.04.30	16:00:00	83.481	83.736	83.156	83.591	9257	0	7
2013.04.30	20:00:00	83.592	83.606	83.240	83.369	5099	0	10
2013.05.01	00:00:00	83.368	83.471	83.128	83.371	5523	0	8
2013.05.01	04:00:00	83.366	83.499	83.344	83.456	4105	0	14
2013.05.01	08:00:00	83.457	83.705	83.440	83.639	4950	0	7
2013.05.01	12:00:00	83.639	83.697	82.506	82.591	7584	0	10
2013.05.01	16:00:00	82.586	82.809	82.330	82.466	6820	0	7
2013.05.01	20:00:00	82.461	82.907	82.369	82.722	8701	0	11
2013.05.02	00:00:00	82.722	82.794	82.500	82.547	6125	0	5
2013.05.02	04:00:00	82.548	82.717	82.357	82.490	5098	0	12
2013.05.02	08:00:00	82.491	82.607	82.237	82.369	6573	0	9
2013.05.02	12:00:00	82.366	83.452	82.347	82.912	11340	0	6
2013.05.02	16:00:00	82.911	83.339	82.898	83.322	6434	0	7
2013.05.02	20:00:00	83.323	83.377	83.107	83.159	4439	0	15
2013.05.03	00:00:00	83.159	83.546	83.147	83.445	3582	0	9
2013.05.03	04:00:00	83.448	83.610	83.399	83.560	3495	0	13
2013.05.03	08:00:00	83.561	83.619	83.322	83.551	5753	0	6
2013.05.03	12:00:00	83.554	84.767	83.373	84.582	10491	0	5
2013.05.03	16:00:00	84.583	84.719	84.381	84.610	6840	0	6
2013.05.03	20:00:00	84.606	84.717	84.396	84.406	3404	0	7
2013.05.06	00:00:00	84.612	84.776	84.537	84.656	3853	0	13
2013.05.06	04:00:00	84.651	84.742	84.609	84.704	3390	0	15
2013.05.06	08:00:00	84.704	84.867	84.569	84.673	5432	0	13
2013.05.06	12:00:00	84.672	84.692	84.265	84.395	4598	0	8
2013.05.06	16:00:00	84.395	84.709	84.276	84.673	5454	0	15
2013.05.06	20:00:00	84.676	84.698	84.468	84.542	3800	0	17
2013.05.07	00:00:00	84.542	84.657	84.084	84.192	6189	0	14
2013.05.07	04:00:00	84.192	84.433	84.110	84.144	6576	0	9
2013.05.07	08:00:00	84.142	84.268	83.900	83.919	7360	0	1
2013.05.07	12:00:00	83.916	84.068	83.660	83.687	7714	0	6
2013.05.07	16:00:00	83.692	83.741	83.296	83.726	6527	0	7
2013.05.07	20:00:00	83.722	83.801	83.453	83.551	4780	0	8
2013.05.08	00:00:00	83.551	83.665	82.786	83.167	8387	0	7
2013.05.08	04:00:00	83.168	83.292	83.003	83.016	5541	0	11
2013.05.08	08:00:00	83.015	83.121	82.783	83.034	7657	0	6
2013.05.08	12:00:00	83.044	83.219	82.690	82.820	7734	0	5
2013.05.08	16:00:00	82.821	83.097	82.756	82.957	5486	0	13
2013.05.08	20:00:00	82.962	83.224	82.800	83.208	5270	0	5
2013.05.09	00:00:00	83.209	83.779	83.087	83.579	6560	0	6
2013.05.09	04:00:00	83.582	83.803	83.360	83.472	5218	0	7
2013.05.09	08:00:00	83.472	83.624	83.284	83.427	6465	0	9
2013.05.09	12:00:00	83.427	83.910	83.387	83.858	7918	0	9
2013.05.09	16:00:00	83.859	84.623	83.563	84.520	8987	0	5
2013.05.09	20:00:00	84.522	84.730	83.962	84.539	11931	0	7
2013.05.10	00:00:00	84.538	84.817	84.460	84.724	9689	0	9
2013.05.10	04:00:00	84.725	84.736	84.353	84.406	7744	0	9
2013.05.10	08:00:00	84.406	84.656	84.137	84.512	10733	0	10
2013.05.10	12:00:00	84.513	84.683	84.243	84.376	11670	0	8
2013.05.10	16:00:00	84.376	84.512	83.988	84.419	11208	0	4
2013.05.10	20:00:00	84.419	84.489	84.166	84.311	4205	0	10
2013.05.13	00:00:00	84.365	84.595	84.170	84.358	8365	0	1
2013.05.13	04:00:00	84.358	84.612	84.298	84.407	7522	0	5
2013.05.13	08:00:00	84.408	84.522	84.054	84.118	7856	0	12
2013.05.13	12:00:00	84.117	84.364	84.030	84.089	8538	0	8
2013.05.13	16:00:00	84.093	84.217	83.846	83.968	7597	0	10
2013.05.13	20:00:00	83.969	84.078	83.904	83.971	5301	0	10
2013.05.14	00:00:00	83.973	84.142	83.891	84.060	6778	0	12
2013.05.14	04:00:00	84.060	84.215	84.020	84.110	7194	0	7
2013.05.14	08:00:00	84.111	84.156	83.842	83.873	9652	0	1
2013.05.14	12:00:00	83.874	83.980	83.543	83.826	10080	0	1
2013.05.14	16:00:00	83.825	84.098	83.733	83.802	10808	0	1
2013.05.14	20:00:00	83.802	84.005	83.634	83.902	5129	0	1
2013.05.15	00:00:00	83.887	84.030	83.808	83.851	7547	0	1
2013.05.15	04:00:00	83.855	84.021	83.798	83.951	6380	0	1
2013.05.15	08:00:00	83.955	84.115	83.756	84.103	10319	0	1
2013.05.15	12:00:00	84.103	84.455	84.028	84.191	13175	0	1
2013.05.15	16:00:00	84.196	84.271	84.028	84.040	10382	0	1
2013.05.15	20:00:00	84.041	84.308	83.812	84.158	6337	0	1
2013.05.16	00:00:00	84.162	84.514	84.099	84.227	8449	0	1
2013.05.16	04:00:00	84.223	84.424	84.186	84.271	6581	0	1
2013.05.16	08:00:00	84.270	84.290	83.472	83.758	10618	0	1
2013.05.16	12:00:00	83.765	83.889	83.404	83.638	11690	0	1
2013.05.16	16:00:00	83.636	83.768	83.413	83.468	10530	0	1
2013.05.16	20:00:00	83.464	83.598	83.300	83.522	6085	0	1
2013.05.17	00:00:00	83.522	83.576	82.838	82.909	6985	0	1
2013.05.17	04:00:00	82.905	83.124	82.734	83.077	6883	0	1
2013.05.17	08:00:00	83.077	83.256	82.907	83.045	9138	0	1
2013.05.17	12:00:00	83.045	83.141	82.777	82.932	10550	0	1
2013.05.17	16:00:00	82.936	83.295	82.894	83.264	9062	0	1
2013.05.17	20:00:00	83.260	83.314	83.147	83.177	4792	0	1
2013.05.20	00:00:00	83.156	83.313	83.032	83.271	8930	0	6
2013.05.20	04:00:00	83.269	83.454	83.260	83.434	7291	0	7
2013.05.20	08:00:00	83.435	83.544	83.225	83.407	8529	0	11
2013.05.20	12:00:00	83.408	83.697	83.381	83.462	8597	0	6
2013.05.20	16:00:00	83.463	83.717	83.396	83.531	8528	0	7
2013.05.20	20:00:00	83.532	83.679	83.444	83.572	7784	0	9
2013.05.21	00:00:00	83.571	83.769	83.476	83.763	9138	0	6
2013.05.21	04:00:00	83.763	84.081	83.715	84.027	7387	0	6
2013.05.21	08:00:00	84.027	84.224	83.762	83.762	9078	0	6
2013.05.21	12:00:00	83.763	83.887	83.474	83.621	8556	0	5
2013.05.21	16:00:00	83.621	83.881	83.351	83.810	11169	0	7
2013.05.21	20:00:00	83.808	83.851	83.588	83.704	6804	0	7
2013.05.22	00:00:00	83.699	83.832	83.567	83.655	7427	0	7
2013.05.22	04:00:00	83.654	83.737	83.471	83.536	7440	0	12
2013.05.22	08:00:00	83.539	83.744	83.477	83.647	9809	0	5
2013.05.22	12:00:00	83.647	83.861	83.500	83.721	10243	0	4
2013.05.22	16:00:00	83.720	84.362	83.392	83.475	16144	0	5
2013.05.22	20:00:00	83.477	83.576	82.814	83.077	11482	0	11
2013.05.23	00:00:00	83.088	83.282	82.907	83.056	10414	0	11
2013.05.23	04:00:00	83.057	83.090	81.726	81.815	15350	0	11
2013.05.23	08:00:00	81.815	82.039	81.127	81.757	22998	0	11
2013.05.23	12:00:00	81.753	82.456	81.749	82.181	16571	0	10
2013.05.23	16:00:00	82.177	83.203	82.161	82.918	13023	0	10
2013.05.23	20:00:00	82.918	83.128	82.828	82.860	8588	0	10
2013.05.24	00:00:00	82.871	82.992	82.610	82.700	11369	0	12
2013.05.24	04:00:00	82.702	82.751	81.875	82.355	15910	0	13
2013.05.24	08:00:00	82.356	82.607	82.005	82.208	15317	0	11
2013.05.24	12:00:00	82.208	82.284	81.648	81.781	16775	0	11
2013.05.24	16:00:00	81.779	81.970	81.523	81.564	12502	0	11
2013.05.24	20:00:00	81.564	81.943	81.373	81.700	5500	0	13
2013.05.27	00:00:00	82.047	82.047	81.324	81.506	11126	0	13
2013.05.27	04:00:00	81.505	81.794	81.461	81.713	6426	0	17
2013.05.27	08:00:00	81.715	81.917	81.556	81.620	8035	0	11
2013.05.27	12:00:00	81.622	81.697	81.477	81.572	4961	0	14
2013.05.27	16:00:00	81.572	81.795	81.507	81.699	5299	0	11
2013.05.27	20:00:00	81.701	81.816	81.416	81.710	7240	0	11
2013.05.28	00:00:00	81.726	82.310	81.653	82.175	11596	0	13
2013.05.28	04:00:00	82.174	82.529	82.102	82.493	10391	0	11
2013.05.28	08:00:00	82.495	82.988	82.468	82.681	12644	0	11
2013.05.28	12:00:00	82.678	82.994	82.639	82.950	9715	0	11
2013.05.28	16:00:00	82.954	83.034	82.487	82.598	13575	0	11
2013.05.28	20:00:00	82.595	82.879	82.514	82.710	8735	0	11
2013.05.29	00:00:00	82.724	82.749	82.155	82.322	9941	0	11
2013.05.29	04:00:00	82.320	82.675	82.307	82.413	8888	0	18
2013.05.29	08:00:00	82.418	82.476	81.949	82.230	15326	0	11
2013.05.29	12:00:00	82.231	82.446	81.985	82.215	17008	0	11
2013.05.29	16:00:00	82.217	82.409	81.849	82.123	14017	0	11
2013.05.29	20:00:00	82.123	82.361	81.755	81.912	6856	0	11
2013.05.30	00:00:00	81.919	82.227	81.551	82.130	11448	0	11
2013.05.30	04:00:00	82.128	82.273	81.661	81.756	11553	0	11
2013.05.30	08:00:00	81.754	81.828	81.471	81.694	13997	0	11
2013.05.30	12:00:00	81.693	82.141	81.272	81.456	19037	0	11
2013.05.30	16:00:00	81.457	81.857	81.359	81.519	13094	0	11
2013.05.30	20:00:00	81.515	81.615	81.148	81.371	6896	0	11
2013.05.31	00:00:00	81.396	81.920	81.366	81.693	9668	0	11
2013.05.31	04:00:00	81.695	81.735	81.429	81.549	8341	0	11
2013.05.31	08:00:00	81.550	81.746	80.055	80.266	18090	0	11
2013.05.31	12:00:00	80.264	80.527	80.118	80.316	14640	0	11
2013.05.31	16:00:00	80.313	80.564	80.200	80.305	13961	0	11
2013.05.31	20:00:00	80.304	80.315	79.615	79.615	8234	0	11
2013.06.03	00:00:00	80.006	80.211	79.927	79.957	9871	0	13
2013.06.03	04:00:00	79.958	80.216	79.881	79.953	9394	0	14
2013.06.03	08:00:00	79.951	80.241	79.728	80.104	13941	0	11
2013.06.03	12:00:00	80.107	80.292	79.741	79.800	12298	0	11
2013.06.03	16:00:00	79.806	80.494	79.631	80.364	18184	0	11
2013.06.03	20:00:00	80.362	80.576	80.226	80.522	8926	0	11
2013.06.04	00:00:00	80.523	80.755	80.330	80.420	10652	0	11
2013.06.04	04:00:00	80.416	80.552	80.080	80.477	10322	0	11
2013.06.04	08:00:00	80.482	80.623	80.220	80.314	14469	0	11
2013.06.04	12:00:00	80.313	80.618	80.222	80.367	13884	0	11
2013.06.04	16:00:00	80.372	80.397	79.700	79.783	12722	0	11
2013.06.04	20:00:00	79.782	80.216	79.772	80.192	7767	0	11
2013.06.05	00:00:00	80.206	80.486	80.180	80.355	9219	0	11
2013.06.05	04:00:00	80.352	80.740	79.838	80.020	15275	0	11
2013.06.05	08:00:00	80.018	80.018	79.388	79.465	14286	0	11
2013.06.05	12:00:00	79.461	79.746	79.434	79.595	14959	0	11
2013.06.05	16:00:00	79.586	79.687	78.516	78.747	15980	0	11
2013.06.05	20:00:00	78.748	79.148	78.578	79.036	8597	0	11
2013.06.06	00:00:00	78.929	79.137	78.544	78.751	10083	0	74
2013.06.06	04:00:00	78.754	78.878	78.290	78.490	12656	0	38
2013.06.06	08:00:00	78.488	79.077	78.354	78.818	14180	0	38
2013.06.06	12:00:00	78.818	78.929	78.518	78.791	14103	0	38
2013.06.06	16:00:00	78.788	78.812	77.344	77.561	24765	0	38
2013.06.06	20:00:00	77.560	78.136	77.556	77.736	16518	0	38
2013.06.07	00:00:00	77.729	77.924	77.529	77.741	13549	0	74
2013.06.07	04:00:00	77.742	77.799	76.141	76.740	21481	0	38
2013.06.07	08:00:00	76.737	77.416	76.592	76.756	22689	0	38
2013.06.07	12:00:00	76.751	76.873	75.752	76.068	20882	0	38
2013.06.07	16:00:00	76.072	77.297	75.981	76.738	24707	0	38
2013.06.07	20:00:00	76.739	77.015	76.647	76.817	10218	0	38
2013.06.10	00:00:00	76.546	77.249	76.465	76.948	11057	0	74
2013.06.10	04:00:00	76.949	77.114	76.746	76.977	11346	0	38
2013.06.10	08:00:00	76.980	77.767	76.980	77.718	13659	0	38
2013.06.10	12:00:00	77.717	78.130	77.634	77.956	13057	0	38
2013.06.10	16:00:00	77.957	78.389	77.807	77.977	21653	0	38
2013.06.10	20:00:00	77.976	78.105	77.762	78.002	10473	0	38
2013.06.11	00:00:00	78.004	78.230	77.756	77.877	9401	0	74
2013.06.11	04:00:00	77.878	77.878	77.216	77.332	15698	0	38
2013.06.11	08:00:00	77.333	77.531	76.248	76.313	18159	0	38
2013.06.11	12:00:00	76.311	76.312	75.143	75.668	19916	0	38
2013.06.11	16:00:00	75.668	76.474	75.362	76.209	20804	0	38
2013.06.11	20:00:00	76.208	76.245	75.082	75.546	17267	0	38
2013.06.12	00:00:00	75.529	76.338	75.313	76.231	12460	0	74
2013.06.12	04:00:00	76.229	76.327	75.916	76.020	12598	0	38
2013.06.12	08:00:00	76.021	77.192	75.963	76.933	16777	0	38
2013.06.12	12:00:00	76.933	77.484	76.673	77.092	15444	0	38
2013.06.12	16:00:00	77.092	77.145	75.871	76.319	23306	0	38
2013.06.12	20:00:00	76.318	76.790	76.056	76.628	14319	0	38
2013.06.13	00:00:00	76.625	76.733	75.737	75.804	12352	0	74
2013.06.13	04:00:00	75.803	75.805	74.700	75.005	18633	0	38
2013.06.13	08:00:00	75.005	75.031	74.439	74.901	21319	0	38
2013.06.13	12:00:00	74.901	75.669	74.858	75.483	18687	0	38
2013.06.13	16:00:00	75.483	76.125	75.286	75.978	21944	0	38
2013.06.13	20:00:00	75.979	77.379	75.969	77.169	15699	0	38
2013.06.14	00:00:00	77.398	77.526	76.040	76.514	16056	0	11
2013.06.14	04:00:00	76.516	76.810	76.315	76.421	13652	0	11
2013.06.14	08:00:00	76.424	76.783	76.309	76.478	13876	0	11
2013.06.14	12:00:00	76.477	77.077	76.434	77.014	13065	0	11
2013.06.14	16:00:00	77.012	77.418	75.585	75.876	17350	0	11
2013.06.14	20:00:00	75.874	76.192	75.430	75.430	5958	0	13
2013.06.17	00:00:00	75.768	76.663	75.735	76.532	10450	0	14
2013.06.17	04:00:00	76.534	76.698	76.331	76.687	7371	0	14
2013.06.17	08:00:00	76.689	76.979	76.589	76.597	10212	0	11
2013.06.17	12:00:00	76.598	76.721	76.283	76.376	10121	0	11
2013.06.17	16:00:00	76.376	76.515	75.752	75.899	9843	0	11
2013.06.17	20:00:00	75.905	76.039	75.394	75.743	10026	0	11
2013.06.18	00:00:00	75.753	75.945	75.450	75.644	11763	0	11
2013.06.18	04:00:00	75.649	75.841	75.475	75.796	9089	0	11
2013.06.18	08:00:00	75.802	75.994	75.502	75.978	12529	0	11
2013.06.18	12:00:00	75.982	76.573	75.825	76.387	11846	0	11
2013.06.18	16:00:00	76.387	76.541	76.035	76.220	10909	0	11
2013.06.18	20:00:00	76.225	76.303	76.075	76.222	6544	0	12
2013.06.19	00:00:00	76.225	76.376	75.984	76.180	8937	0	11
2013.06.19	04:00:00	76.177	76.306	75.928	76.176	9609	0	11
2013.06.19	08:00:00	76.178	76.316	75.851	76.090	11257	0	11
2013.06.19	12:00:00	76.095	76.291	75.946	76.159	8937	0	11
2013.06.19	16:00:00	76.168	76.703	76.127	76.641	8965	0	11
2013.06.19	20:00:00	76.659	76.807	75.825	75.912	19950	0	11
2013.06.20	00:00:00	75.912	76.259	75.680	75.882	15907	0	11
2013.06.20	04:00:00	75.879	76.293	75.868	76.052	12900	0	11
2013.06.20	08:00:00	76.054	76.765	75.885	76.045	21673	0	11
2013.06.20	12:00:00	76.040	76.382	75.668	75.856	17188	0	11
2013.06.20	16:00:00	75.860	76.191	75.524	75.856	16377	0	11
2013.06.20	20:00:00	75.859	75.870	75.065	75.541	11807	0	11
2013.06.21	00:00:00	75.541	75.728	75.255	75.634	12380	0	14
2013.06.21	04:00:00	75.637	76.166	75.601	75.976	12858	0	11
2013.06.21	08:00:00	75.978	76.242	75.705	75.871	14111	0	11
2013.06.21	12:00:00	75.869	75.958	75.379	75.379	13669	0	11
2013.06.21	16:00:00	75.366	75.983	75.037	75.591	16371	0	11
2013.06.21	20:00:00	75.592	76.053	75.541	75.748	6255	0	11
2013.06.24	00:00:00	76.010	76.482	75.977	76.178	13936	0	11
2013.06.24	04:00:00	76.175	76.387	76.025	76.145	11900	0	11
2013.06.24	08:00:00	76.141	76.247	75.326	75.473	15726	0	11
2013.06.24	12:00:00	75.473	75.927	75.369	75.438	17372	0	11
2013.06.24	16:00:00	75.433	75.827	75.311	75.773	15718	0	11
2013.06.24	20:00:00	75.758	76.094	75.633	75.746	9957	0	11
2013.06.25	00:00:00	75.746	76.045	75.616	75.965	12621	0	16
2013.06.25	04:00:00	75.966	75.999	75.045	75.519	16891	0	11
2013.06.25	08:00:00	75.519	75.955	75.238	75.339	16899	0	11
2013.06.25	12:00:00	75.341	75.708	75.180	75.545	14725	0	11
2013.06.25	16:00:00	75.545	75.723	75.309	75.653	13330	0	11
2013.06.25	20:00:00	75.654	75.865	75.560	75.833	7202	0	11
2013.06.26	00:00:00	75.842	76.038	75.632	75.705	13097	0	18
2013.06.26	04:00:00	75.700	75.718	75.284	75.412	12169	0	11
2013.06.26	08:00:00	75.414	75.826	75.412	75.759	16097	0	11
2013.06.26	12:00:00	75.759	76.615	75.732	76.615	15446	0	11
2013.06.26	16:00:00	76.617	76.652	76.009	76.059	12860	0	11
2013.06.26	20:00:00	76.054	76.258	75.896	76.083	9253	0	11
2013.06.27	00:00:00	76.076	76.188	75.885	75.979	6858	0	74
2013.06.27	04:00:00	75.980	76.585	75.980	76.444	10964	0	38
2013.06.27	08:00:00	76.443	76.951	76.334	76.757	15460	0	38
2013.06.27	12:00:00	76.756	77.016	76.512	76.898	15003	0	38
2013.06.27	16:00:00	76.899	77.112	76.351	76.392	16219	0	38
2013.06.27	20:00:00	76.392	76.669	76.354	76.611	8189	0	38
2013.06.28	00:00:00	76.625	76.818	76.525	76.583	8778	0	74
2013.06.28	04:00:00	76.585	77.256	76.479	77.119	12182	0	38
2013.06.28	08:00:00	77.117	77.269	77.016	77.224	14238	0	38
2013.06.28	12:00:00	77.217	77.290	76.906	77.000	13046	0	38
2013.06.28	16:00:00	76.999	77.005	76.455	76.625	19098	0	38
2013.06.28	20:00:00	76.624	76.913	76.504	76.584	7910	0	38
2013.07.01	00:00:00	76.716	77.160	76.713	77.142	10858	0	11
2013.07.01	04:00:00	77.141	77.295	76.955	77.280	9430	0	11
2013.07.01	08:00:00	77.280	77.510	77.063	77.381	10610	0	11
2013.07.01	12:00:00	77.383	77.530	77.325	77.410	9581	0	11
2013.07.01	16:00:00	77.392	78.049	77.392	77.815	10740	0	11
2013.07.01	20:00:00	77.820	77.942	77.680	77.886	5944	0	11
2013.07.02	00:00:00	77.900	78.015	77.731	77.745	8033	0	15
2013.07.02	04:00:00	77.751	77.857	77.402	77.730	11159	0	11
2013.07.02	08:00:00	77.730	77.991	77.608	77.665	12960	0	11
2013.07.02	12:00:00	77.666	78.004	77.435	77.962	12627	0	11
2013.07.02	16:00:00	77.958	78.108	77.766	78.039	10995	0	11
2013.07.02	20:00:00	78.041	78.112	77.710	78.096	7539	0	13
2013.07.03	00:00:00	78.095	78.250	77.927	77.927	11274	0	11
2013.07.03	04:00:00	77.928	78.102	77.776	77.859	12228	0	11
2013.07.03	08:00:00	77.857	77.905	77.123	77.325	17581	0	11
2013.07.03	12:00:00	77.326	77.449	76.888	77.224	15631	0	11
2013.07.03	16:00:00	77.224	77.895	77.098	77.650	11991	0	11
2013.07.03	20:00:00	77.652	77.760	77.393	77.627	6692	0	12
2013.07.04	00:00:00	77.627	77.940	77.601	77.635	9887	0	11
2013.07.04	04:00:00	77.635	77.943	77.444	77.760	11102	0	11
2013.07.04	08:00:00	77.760	77.820	77.386	77.730	11191	0	11
2013.07.04	12:00:00	77.733	78.470	77.707	78.319	11702	0	11
2013.07.04	16:00:00	78.321	78.620	78.297	78.406	8352	0	11
2013.07.04	20:00:00	78.374	78.475	78.175	78.373	5801	0	11
2013.07.05	00:00:00	78.373	78.581	78.301	78.517	10563	0	11
2013.07.05	04:00:00	78.519	78.528	78.201	78.325	7895	0	15
2013.07.05	08:00:00	78.325	78.480	78.125	78.250	10892	0	11
2013.07.05	12:00:00	78.245	78.825	78.009	78.030	15940	0	11
2013.07.05	16:00:00	78.030	78.097	77.534	77.779	13036	0	11
2013.07.05	20:00:00	77.780	78.069	77.778	77.945	4815	0	18
2013.07.08	00:00:00	78.081	78.290	77.915	77.950	9463	0	14
2013.07.08	04:00:00	77.960	78.305	77.955	78.136	8442	0	11
2013.07.08	08:00:00	78.135	78.430	77.987	78.302	9665	0	11
2013.07.08	12:00:00	78.302	78.720	78.249	78.682	8683	0	11
2013.07.08	16:00:00	78.684	79.021	78.651	78.733	8785	0	11
2013.07.08	20:00:00	78.731	78.925	78.640	78.726	6670	0	11
2013.07.09	00:00:00	78.732	78.807	78.423	78.774	13293	0	11
2013.07.09	04:00:00	78.775	79.100	78.690	79.055	11129	0	11
2013.07.09	08:00:00	79.057	79.697	79.040	79.430	11889	0	11
2013.07.09	12:00:00	79.435	79.740	79.331	79.590	9805	0	11
